id,name,genre,subgenre,city,venue_id,venue_name,latitude,longitude,attraction_id,attraction_name,event_date,min_price,max_price,currency,url,fetched_at
17u8v0G62Nd_PR8,Gabriella Cilmi,Rock,Pop,Leeds,KovZ9177LJ0,Hyde Park Book Club,53.8161773,-1.5666079,K8vZ917G5iV,Gabriella Cilmi,2026-11-19,,,,https://www.ticketmaster.co.uk/gabriella-cilmi-leeds-19-11-2026/event/350064F8C3665BD0,2026-08-10T10:21:16
17u8v0G6u6lXAUy,The Snuts,Rock,Pop,Dundee,KovZ91770S0,LiveHouse,56.46056,-2.97,K8vZ9179o4V,The Snuts,2026-11-19,,,,https://www.ticketmaster.co.uk/the-snuts-dundee-19-11-2026/event/350064D1EBF85DB9,2026-08-10T10:21:16
17uYv0G61iqrNLj,Look Mum No Computer,Dance/Electronic,Amapiano,Manchester,KovZ9177zz7,New Century Locker,53.48729244,-2.23944166,K8vZ9179MB0,Look Mum No Computer,2026-11-19,,,,https://www.ticketmaster.co.uk/look-mum-no-computer-manchester-19-11-2026/event/370064AB1D7A37DC,2026-08-10T10:21:16
1AUZk39Gkd6cJP9,The Guest List,Rock,Alternative Rock,Glasgow,KovZ9177Vu0,Saint Luke's,55.85515215,-4.23494336,K8vZ917uaD0,The Guest List,2026-11-19,,,,https://www.ticketmaster.co.uk/the-guest-list-glasgow-19-11-2026/event/36006497C7B66957,2026-08-10T10:21:16
1AUZkugGkdLw5bk,Squeeze plus Very Special Guest Billy Bragg,Rock,Alternative Rock,Hull,KovZ9177lz7,Connexin Live,53.741616,-0.343217,K8vZ91712Yf,Squeeze,2026-11-19,,,,https://www.ticketmaster.co.uk/squeeze-plus-very-special-guest-billy-hull-19-11-2026/event/36006375DFC8B606,2026-08-10T10:21:16
1AdFZ_6GkmHNODQ,Julia Wolf,Rock,Pop,Glasgow,KovZ9177YZf,Glasgow Garage,55.866296,-4.268862,,,2026-11-19,,,,https://www.ticketweb.uk/event/julia-wolf-the-garage-tickets/14819453?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
1AdbZ_FGkDnj1Md,The Temperance Movement,Rock,Pop,Glasgow,KovZ9177m6f,Barrowland Ballroom,55.855063,-4.236938,K8vZ91725AV,The Temperance Movement,2026-11-19,,,,https://www.ticketmaster.co.uk/the-temperance-movement-glasgow-19-11-2026/event/3600648EEA70ADC3,2026-08-10T10:21:16
1AdbZ_FGkTirBGR,Shed Seven - Shedcember X Tour,Rock,Pop,Aberdeen,KovZ9177mT0,Aberdeen Music Hall,57.145214,-2.105717,K8vZ917GA3V,Shed Seven,2026-11-19,,,,https://www.ticketmaster.co.uk/shed-seven-shedcember-x-tour-aberdeen-19-11-2026/event/3600648FEC7BA32F,2026-08-10T10:21:16
1AdbZ_aGkwDoAk1,Jamie Duffy,Classical,Classical/Vocal,Edinburgh,KovZ9177S27,"Pleasance Theatre, Edinburgh",55.94741,-3.181897,K8vZ917qq17,Jamie Duffy,2026-11-19,,,,https://www.ticketmaster.co.uk/jamie-duffy-edinburgh-19-11-2026/event/3600649CBB44518A,2026-08-10T10:21:16
1AdjZ_6GknIyxSx,Kid Kapichi,Rock,Alternative Rock,Manchester,KovZ9177ge0,Manchester New Century Hall,53.486725,-2.239563,K8vZ9174m-0,Kid Kapichi,2026-11-19,,,,https://www.ticketmaster.co.uk/kid-kapichi-manchester-19-11-2026/event/3700647AA8E62CE2,2026-08-10T10:21:16
1AdjZ_dGkMCDSxM,Embrace,Rock,Pop,Bristol,KovZ9177gef,Bristol Beacon,51.45454646,-2.5982703,K8vZ9175EE0,Embrace,2026-11-19,,,,https://www.ticketmaster.co.uk/embrace-bristol-19-11-2026/event/3700643DCEEF38B7,2026-08-10T10:21:16
1AwZk38GkemCYzJ,The Guest List,Rock,Alternative Rock,Glasgow,KovZ9177Vu0,Saint Luke's,55.85515215,-4.23494336,K8vZ917uaD0,The Guest List,2026-11-19,,,,https://www.ticketweb.uk/event/the-guest-list-saint-lukes-tickets/14857953?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
G5dzZ_1Ugc7px,PRESIDENT - Blood of Your Empire: United Kingdom Campaign 2026,Rock,Alternative Rock,Glasgow,KovZ9177aJf,O2 Academy Glasgow,55.8504496,-4.2587809,K8vZ917rdR7,PRESIDENT,2026-11-19,,,,https://www.ticketmaster.co.uk/president-blood-of-your-empire-united-glasgow-19-11-2026/event/3E0064ADB5B445A2,2026-08-10T10:21:16
G5dzZ_6KaLfl_,The Rifles,Rock,Alternative Rock,Manchester,KovZ9177kaf,O2 Ritz Manchester,53.474423,-2.243098,K8vZ9175YJV,The Rifles,2026-11-19,,,,https://www.ticketmaster.co.uk/the-rifles-manchester-19-11-2026/event/3E006474C97D4AD9,2026-08-10T10:21:16
G5dzZ_6XWiUMp,Rizzle Kicks,Hip-Hop/Rap,Trap,London,KovZ91777af,O2 Academy Brixton,51.465355,-0.115176,K8vZ917CJFV,Rizzle Kicks,2026-11-19,,,,https://www.ticketmaster.co.uk/rizzle-kicks-london-19-11-2026/event/3E00647FBDB36DD6,2026-08-10T10:21:16
G5dzZ_A64SVWr,"Eagles of Death Metal - CELEBRATING 20 YEARS OF ""DEATH BY SEXY...""",Rock,Alternative Rock,Birmingham,KovZ91771HV,O2 Institute Birmingham,52.475756,-1.887562,K8vZ9175Dj7,Eagles of Death Metal,2026-11-19,,,,https://www.ticketmaster.co.uk/eagles-of-death-metal-celebrating-20-birmingham-19-11-2026/event/3E006451D5CF4F5E,2026-08-10T10:21:16
G5dzZ_GX4v-NS,Evolution,Pop,Electro Pop,London,KovZ917AV2_,Troxy,51.51326,-0.043935,K8vZ917OJYV,Leo de la Rosiori,2026-11-19,,,,https://www.ticketmaster.co.uk/evolution-london-19-11-2026/event/3E0064CF950618F3,2026-08-10T10:21:16
G5dzZ_aBIV3GR,Songer,Hip-Hop/Rap,Trap,Bristol,KovZpZAnalJA,O2 Academy Bristol,51.454142,-2.600849,K8vZ917QRoV,Songer,2026-11-19,,,,https://www.ticketmaster.co.uk/songer-bristol-19-11-2026/event/3E00649EA8D1232F,2026-08-10T10:21:16
G5dzZ_dhPdPx7,Little Angels Big Bad and Back Tour,Metal,Nu-Metal,Oxford,KovZ9177an0,O2 Academy Oxford,51.7470676,-1.2351166,K8vZ9171y17,The Little Angels,2026-11-19,,,,https://www.ticketmaster.co.uk/little-angels-big-bad-and-back-oxford-19-11-2026/event/3E006436E50E5884,2026-08-10T10:21:16
G5dzZ_ehi1SIW,The Orb + the Ozric Tentacles,Rock,Pop,Leeds,KovZ91776r7,O2 Academy Leeds,53.802291,-1.547287,K8vZ9171RCf,The Orb,2026-11-19,,,,https://www.ticketmaster.co.uk/the-orb-the-ozric-tentacles-leeds-19-11-2026/event/3E006426EC2B3A3D,2026-08-10T10:21:16
G5dzZ_uCWpyRA,The Rosadocs,Rock,Pop,Birmingham,KovZpZAnJkFA,O2 Institute2 Birmingham,52.475756,-1.887562,K8vZ917j7zf,The Rosadocs,2026-11-19,,,,https://www.ticketmaster.co.uk/the-rosadocs-birmingham-19-11-2026/event/3E0064D3BD5B9BC5,2026-08-10T10:21:16
G5dzZbUzFbP6j,Picture This,Rock,Pop,London,KovZ9177AAV,O2 Forum Kentish Town,51.552039,-0.14193,K8vZ917f9oV,Picture This,2026-11-19,,,,https://www.ticketmaster.co.uk/picture-this-london-19-11-2026/event/3E00636E086251DC,2026-08-10T10:21:16
G5vHZ_2NqWMK4,Villanelle,Rock,Pop,Manchester,KovZ9177aw7,Manchester Gorilla,53.473982,-2.243351,K8vZ917jMlf,Villanelle,2026-11-19,,,,https://www.ticketmaster.co.uk/villanelle-manchester-19-11-2026/event/1F0064F8DDF774D5,2026-08-10T10:21:16
G5vHZ_5KpxJoq,Haute & Freddy,Pop,Electro Pop,London,KovZ9177Aa7,Heaven,51.508097,-0.124134,K8vZ917rLbf,Haute & Freddy,2026-11-19,,,,https://www.ticketmaster.co.uk/haute-freddy-london-19-11-2026/event/1F0064B4D68A645D,2026-08-10T10:21:16
G5vHZ_5h_3JS2,8lanco,Pop,Electro Pop,London,KovZ917A2JV,"The Grace, London",51.546706,-0.103742,K8vZ917jKV7,8lanco,2026-11-19,,,,https://www.ticketmaster.co.uk/8lanco-london-19-11-2026/event/1F0064B6D94A6CCF,2026-08-10T10:21:16
G5vHZ_CrU-914,Disgusting Sisters,Pop,Electro Pop,Manchester,KovZ9177AT7,YES Basement,53.47411,-2.23833,K8vZ917q5j7,Disgusting Sisters,2026-11-19,,,,https://www.ticketmaster.co.uk/disgusting-sisters-manchester-19-11-2026/event/1F0064E7B6857295,2026-08-10T10:21:16
G5vHZ_GROEqQ9,"Hey, Nothing",Rock,Alternative Rock,Bristol,KovZ91776D0,Bristol Strange Brew,51.45614,-2.59044,K8vZ917QRNV,"Hey, Nothing",2026-11-19,,,,https://www.ticketmaster.co.uk/hey-nothing-bristol-19-11-2026/event/1F0064CBE09DD697,2026-08-10T10:21:16
G5vHZ_akBtdUK,Reverend & the Makers,Rock,Alternative Rock,London,KovZ9177ARf,Electric Ballroom,51.5397,-0.142995,K8vZ9175W_f,Reverend & the Makers,2026-11-19,,,,https://www.ticketmaster.co.uk/reverend-the-makers-london-19-11-2026/event/1F006491BAA43D93,2026-08-10T10:21:16
G5vHZ_kMJPI5r,The Fray,Rock,Pop,Manchester,KovZ9177Aof,Manchester Academy,53.464386,-2.232225,K8vZ9175zZV,The Fray,2026-11-19,,,,https://www.ticketmaster.co.uk/the-fray-manchester-19-11-2026/event/1F00646DE69682DE,2026-08-10T10:21:16
G5vHZ_u2JyVIp,Horse,Rock,Pop,Birmingham,KovZ9177A6V,Hare and Hounds,52.435854,-1.893003,K8vZ9172i67,Horse,2026-11-19,,,,https://www.ticketmaster.co.uk/horse-birmingham-19-11-2026/event/1F0064D3E6E74A16,2026-08-10T10:21:16
G5vHZbM24QIL4,Bellowhead,Folk,Indie Folk,Cambridge,KovZ9177kRV,Cambridge Corn Exchange,52.204302,0.119362,K8vZ917GF2V,Bellowhead,2026-11-19,,,,https://www.ticketmaster.co.uk/bellowhead-cambridge-19-11-2026/event/1F006373D56A87D5,2026-08-10T10:21:16
G5vHZbM6puE9Y,The Mersey Beatles,Rock,Pop,Blackpool,KovZpZAn6JFA,Blackpool Opera House,53.817123,-3.051176,K8vZ9175mcV,The Mersey Beatles,2026-11-19,,,,https://www.ticketmaster.co.uk/the-mersey-beatles-blackpool-19-11-2026/event/1F006371D63675F0,2026-08-10T10:21:16
G5vHZbgxA7AdM,Rizzle Kicks ** MOVED TO O2 ACADEMY BRIXTON,Hip-Hop/Rap,Trap,London,KovZpZAn61lA,Alexandra Palace,51.594595,-0.130275,K8vZ917CJFV,Rizzle Kicks,2026-11-19,,,,https://www.ticketmaster.co.uk/rizzle-kicks-moved-to-o2-academy-london-19-11-2026/event/1F006358851050F7,2026-08-10T10:21:16
LvZ18QLia6yII8Yv193Mk,"Forevanescence, Bring Me The Horizon UK & Sabotage",Rock,Rock,Southampton,KovZ9177NC7,Southampton 1865,50.8989811,-1.4004633,K8vZ917qfPf,Forevanescence,2026-11-19,,,,https://www.universe.com/events/forevanescence-bring-me-the-horizon-uk-sabotage-tickets-64LHPQ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QN5Ckq5SxZvLe8Vn,The Snuts,Rock,Pop,Dundee,KovZ91770S0,LiveHouse,56.46056,-2.97,K8vZ9179o4V,The Snuts,2026-11-19,,,,https://www.universe.com/events/the-snuts-tickets-Z50NT9?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QNPQNfdqJOv5So9L,Youth of Today,Rock,Pop,London,KovZ9177rRV,The Dome,,,K8vZ917C6f7,Youth of Today,2026-11-19,,,,https://www.universe.com/events/youth-of-today-tickets-YLMDKG?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QOUmTPy8HZZnWGUA,Shearwater + Loma + Any Kind,Rock,Pop,London,KovZ9177Akf,The Garage,51.546708,-0.103855,K8vZ917GQw0,Shearwater,2026-11-19,,,,https://www.universe.com/events/shearwater-loma-any-kind-tickets-CTS05G?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QOwFHvAjPYZzeOBc,LONDON CALLING play THE CLASH,,,Liverpool,KovZ9177V_0,Cavern Club,53.406065,-2.987596,K8vZ9172af7,London Calling,2026-11-19,,,,https://www.universe.com/events/london-calling-play-the-clash-tickets-R4SXWP?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QhOJKvW0m8ZiOesW,THE HOPE CONSPIRACY,Rock,Alternative Rock,London,KovZ9177kof,Underworld,51.538624,-0.142073,K8vZ9175Tk0,The Hope Conspiracy,2026-11-19,,,,https://www.universe.com/events/the-hope-conspiracy-tickets-W5LSQJ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QoG4AG__M8Zld4dm,Moving Pictures  - Tribute to Rush,Rock,Pop,Brighton,KovZ9177zqf,Brighton Komedia,50.824936,-0.139366,K8vZ917ChKV,Moving Pictures - Rush Tribute,2026-11-19,,,,https://www.universe.com/events/moving-pictures-tribute-to-rush-tickets-KCNS6Z?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QrFTRpnXeOv14bbO,Teenage Fanclub,Rock,Alternative Rock,Cardiff,KovZ9177aof,"Y Plas, Cardiff Students Union",51.48842026,-3.17746157,K8vZ9171g80,Teenage Fanclub,2026-11-19,,,,https://www.universe.com/events/teenage-fanclub-tickets-38Z1LD?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QrNdhxkN2YZMI3tZ,UNCLE ACID AND THE DEADBEATS,Rock,Alternative Rock,Wolverhampton,KovZ9177jUf,KK's Steel Mill,52.5786863,-2.1309853,K8vZ9173bS7,The Wytches,2026-11-19,,,,https://www.universe.com/events/uncle-acid-and-the-deadbeats-tickets-S06CP3?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QryZ9487h8ZMkN-w,MEEK,Pop,Pop,London,KovZ91777RV,Electric Brixton,51.459846,-0.117044,K8vZ917rcBV,MEEK,2026-11-19,,,,https://www.universe.com/events/meek-tickets-2VSTHD?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QxYvML4yhZZ0yofV,Skids + Theatre Of Hate,Rock,Pop,Sheffield,KovZ9177pC0,Corporation,53.376963,-1.476918,K8vZ917GdE0,The Skids,2026-11-19,,,,https://www.universe.com/events/skids-theatre-of-hate-tickets-JRKX5D?ref=ticketmaster,2026-08-10T10:21:16
17u8v0G61Xjl0v-,Robbie Cavanagh,Country,Country,London,KovZ9177PP7,The Lower Third,51.515497,-0.129112,K8vZ917rf1V,Robbie Cavanagh,2026-11-19,,,,https://www.ticketmaster.co.uk/robbie-cavanagh-london-19-11-2026/event/350064AF9CAE4061,2026-08-10T10:21:16
17uOv0G6GMrJjij,Beat the Drum: The Runrig Experience,,,Dunfermline,KovZ9177cf0,Alhambra Theatre,56.069812,-3.45799,,,2026-11-19,,,,https://www.ticketmaster.co.uk/beat-the-drum-the-runrig-experience-dunfermline-19-11-2026/event/360064CDDE99CB1C,2026-08-10T10:21:16
17uYv0G62dwBKl-,Déyyess,Pop,Electro Pop,London,KovZ9177yO7,Colours Hoxton,51.52779,-0.081834,K8vZ917bu1V,Déyyess,2026-11-19,,,,https://www.ticketmaster.co.uk/deyyess-london-19-11-2026/event/370064F0F2E93AE1,2026-08-10T10:21:16
17uYv0G6uxiqbDp,The Yacht Rock Experience,,,Brighton,KovZ9177y_f,Theatre Royal - Brighton,50.8234325,-0.1399255,K8vZ917qW67,The Yacht Rock Experience,2026-11-19,,,,https://www.ticketmaster.co.uk/the-yacht-rock-experience-brighton-19-11-2026/event/370064D8AC758ED6,2026-08-10T10:21:16
1AUZk3FGkdCNUJO,Ron Pope,Rock,Pop,Glasgow,KovZ9177l9V,Stereo,55.860873,-4.258318,K8vZ917ulV0,Ron Pope,2026-11-19,,,,https://www.ticketmaster.co.uk/ron-pope-glasgow-19-11-2026/event/36006488CE8F69A0,2026-08-10T10:21:16
1AUZkoJGkeB1PsP,The Shires,Country,Country,Bedford,KovZ9177SaV,Bedford Corn Exchange,52.135901,-0.467104,K8vZ9173RJV,The Shires,2026-11-19,,,,https://www.ticketmaster.co.uk/the-shires-bedford-19-11-2026/event/36006466BA2A5C65,2026-08-10T10:21:16
1AdbZ_aGkR4XUTS,Michael Starring Ben,,,Torquay,KovZ9177Y7V,Princess Theatre - Torquay,50.461348,-3.530138,K8vZ91794n0,Michael Starring Ben,2026-11-19,,,,https://www.ticketmaster.co.uk/michael-starring-ben-torquay-19-11-2026/event/3600649BD5FB6FF3,2026-08-10T10:21:16
1AdjZ_eGkwI1vwx,Jools Holland and His Rhythm and Blues Orchestra,R&B,R&B,Stoke-On-Trent,KovZ9177MCf,Victoria Hall,53.023439,-2.175387,K8vZ9175RR0,Jools Holland and His Rhythm & Blues Orchestra,2026-11-19,,,,https://www.ticketmaster.co.uk/jools-holland-and-his-rhythm-and-stokeontrent-19-11-2026/event/3700642CA8281CA2,2026-08-10T10:21:16
1AwZk3vGkdEuYXQ,Hayden Thorpe: Performing the Songs of Wild Beasts,Rock,Alternative Rock,London,KovZ9177Ukf,Hoxton Hall,51.531749,-0.079809,,,2026-11-19,,,,https://www.ticketweb.uk/event/hayden-thorpe-performing-the-songs-hoxton-hall-tickets/14828193?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
G5dzZ_73F6e3Y,The Amy Winehouse Band: Back to Black 20th Anniversary Tour,Pop,Pop,St Albans,KovZ9177ky0,Alban Arena,51.752945,-0.336384,K8vZ917h5p0,The Amy Winehouse Band,2026-11-19,,,,https://www.ticketmaster.co.uk/the-amy-winehouse-band-back-to-st-albans-19-11-2026/event/3E006444881C24B0,2026-08-10T10:21:16
G5vHZ_6TuPdXE,Sarah Julia,Rock,Pop,London,KovZ91776m0,Moth Club,51.54563783,-0.05444707,K8vZ917q2Of,Sarah Julia,2026-11-19,,,,https://www.ticketmaster.co.uk/sarah-julia-london-19-11-2026/event/1F00647FCD943FA7,2026-08-10T10:21:16
G5vHZ_C27VHz_,Aaron Rowe,Pop,Electro Pop,Manchester,KovZ9177aAf,Manchester Academy 2,53.464386,-2.232225,K8vZ917qyEf,Aaron Rowe,2026-11-19,,,,https://www.ticketmaster.co.uk/aaron-rowe-manchester-19-11-2026/event/1F0064E3C4D3CE19,2026-08-10T10:21:16
G5vHZbMSp1trH,Boyzlife Featuring Keith Duffy & Brian McFadden,Pop,Pop,Buxton,KovZ91777cV,Opera House Buxton,53.258727,-1.916705,K8vZ9174eS0,Boyzlife,2026-11-19,,,,https://www.ticketmaster.co.uk/boyzlife-featuring-keith-duffy-brian-mcfadden-buxton-19-11-2026/event/1F00637CD62A97BC,2026-08-10T10:21:16
LvZ18Q-9ZXs-mfYZzfir-,corto.alto,Jazz,Jazz,Leeds,KovZ9177x50,Brudenell Social Club,53.809656,-1.570275,K8vZ917jpff,Corto.alto,2026-11-19,,,,https://www.universe.com/events/corto-alto-tickets-R1FMDL?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q-pBSGjXUYZ0WNCM,Tropical Fuck Storm,Alternative,Alternative,Leeds,KovZ9177x50,Brudenell Social Club,53.809656,-1.570275,K8vZ917rmxV,Tropical Fuck Storm,2026-11-19,,,,https://www.universe.com/events/tropical-fuck-storm-tickets-3C4L7N?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q0uWvlMKBlk8mCvq,Xentrix,Metal,Heavy Metal,Manchester,KovZpZAnad7A,Manchester Academy 3,53.464386,-2.232225,K8vZ917orc7,Xentrix,2026-11-19,,,,https://www.universe.com/events/xentrix-tickets-G2F69R?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QLILk1Sui8vqXTSW,Ricky Warwick & The Fighting Hearts,Rock,Rock,London,KovZpZAnkn1A,100 Club,51.516225,-0.135345,K8vZ917qoa0,Ricky Warwick & the Fighting Hearts,2026-11-19,,,,https://www.universe.com/events/ricky-warwick-the-fighting-hearts-tickets-4195DY?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QLwphhTxSYvqChho,corto.alto,Jazz,Jazz,Leeds,KovZ9177x50,Brudenell Social Club,53.809656,-1.570275,K8vZ917jpff,Corto.alto,2026-11-19,,,,https://www.universe.com/events/corto-alto-tickets-Q5YCGN?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QQOFg-21aZZHEPJi,FOREVER NU - 25th anniversary of Toxicity & IOWA special,Metal,Nu-Metal,Brighton,KovZ9177Fof,Brighton Concorde 2,50.8172816,-0.1251001,K8vZ917jrFf,Chopsuey,2026-11-19,,,,https://www.universe.com/events/forever-nu-25th-anniversary-of-toxicity-iowa-special-tickets-D2XNQG?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qj2ZweWg3ZZ0Muxw,Opus Kink,Alternative,Alternative Rock,Glasgow,KovZ9177YV0,King Tuts Wah Wah Hut,55.862637,-4.265037,K8vZ917QJv7,Opus Kink,2026-11-19,,,,https://www.universe.com/events/opus-kink-tickets-6485SD?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QpqXrwHWv8Z0SqKK,Small Fakers,,,Newcastle Upon Tyne,KovZ9177A2V,The Cluny,54.974933,-1.59238,K8vZ9172QWf,Small Fakers,2026-11-19,,,,https://www.universe.com/events/small-fakers-tickets-52QH4D?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QqIRN7UJ88vqWAoq,Abigail Lappell,Folk,Folk,Newcastle Upon Tyne,KovZ9177_5V,Cluny 2,54.974933,-1.59238,K8vZ917LBI7,Abigail Lappell,2026-11-19,,,,https://www.universe.com/events/abigail-lappell-tickets-PMDB9L?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QqtRe0T5SZZMJf10,GVLLOW,Alternative,Alternative Rock,Glasgow,KovZ9177s8f,Nice n Sleazy,55.865937,-4.269321,K8vZ917_I70,Gvllow,2026-11-19,,,,https://www.universe.com/events/gvllow-tickets-70SVG1?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qx0T1BBf1ZZzibBf,ROMES,Alternative,Indie Rock,Cardiff,KovZpZAt1nnA,Fuel Rock Club,51.480543,-3.181672,K8vZ9174eCV,Romes,2026-11-19,,,,https://www.universe.com/events/romes-tickets-H9XBCG?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QxPZE4yzsZZzJz9q,Courtney Hadwin,Pop,Pop,Hertford,KovZ9177Ch0,Hertford Corn Exchange,,,K8vZ917rlX0,Courtney Hadwin,2026-11-19,,,,https://www.universe.com/events/courtney-hadwin-tickets-P8V5Y4?ref=ticketmaster,2026-08-10T10:21:16
1AdfZ_6GkRsmBhq,Abba Voyage - VIP Premium Package,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-11-19,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-J4H&date=2026-11-19&time=7.45PM,2026-08-10T10:21:16
1AdfZ_6Gklpn66R,ABBA Voyage,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-11-19,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-J4F&date=2026-11-19&time=7.45PM,2026-08-10T10:21:16
17uYv0G6G2KWaH0,Grommet,Rock,Pop,Brixton,KovZ9177XF0,The Windmill,51.454519,-0.122491,,,2026-11-19,,,,https://www.ticketmaster.co.uk/grommet-brixton-19-11-2026/event/370064C3D3F49F24,2026-08-10T10:21:16
LvZ18QqS30tr7fOZMdb1P,Rob Heron & Conrad Bird,Folk,Folk,Glasgow,KovZ9177h1f,Glad Cafe,55.832008,-4.278617,K8vZ917offf,Rob Heron,2026-11-19,,,,https://www.universe.com/events/rob-heron-conrad-bird-tickets-4G5DQ9?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QLw7KOL1J8vqfLLg,Dave McCabe (The Zutons),Rock,Pop,Derby,KovZpZAtF7EA,The Flowerpot,52.926209,-1.479575,K8vZ917KuTV,Dave McCabe,2026-11-19,,,,https://www.universe.com/events/dave-mccabe-the-zutons-tickets-2L9W1M?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q2d2Sh_eBOZ06Mdk,Le Freak: The Music of Chic & Nile Rodgers,Dance/Electronic,Disco,London,KovZpZAnvalA,"Boisdale, Canary Wharf",51.505252,-0.022271,K8vZ917rRY0,Le Freak: The Music of Chic & Nile Rodgers,2026-11-19,,,,https://www.universe.com/events/le-freak-the-music-of-chic-nile-rodgers-tickets-L6M0RN?ref=ticketmaster,2026-08-10T10:21:16
11FYvPvojz7bvu,Robert Glasper,Jazz,Jazz,London,KovZ917AVA2,Blue Note London,51.51046344,-0.12670269,K8vZ9172b3V,Robert Glasper,2026-11-19,,,,https://www.ticketmaster.co.uk/robert-glasper-london-19-11-2026/event/230065051738118C,2026-08-10T10:21:16
1AdFZbzGkw0i-BD,9th Wonder (DJ Set),Hip-Hop/Rap,Trap,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ917fHy0,9th Wonder,2026-11-19,,,,https://www.ticketweb.uk/event/9th-wonder-dj-set-jazz-cafe-tickets/13994894?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
LvZ18QqBEFi9o6ZZ0Rz6x,9th Wonder,Hip-Hop/Rap,Urban,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ917fHy0,9th Wonder,2026-11-19,,,,https://www.universe.com/events/9th-wonder-tickets-096DT8?ref=ticketmaster,2026-08-10T10:21:16
G5dzZ_2Mik3tl,Indie Thursdays,Rock,Pop,Leeds,KovZ91776r7,O2 Academy Leeds,53.802291,-1.547287,,,2026-11-19,,,,https://www.ticketmaster.co.uk/indie-thursdays-leeds-19-11-2026/event/3E0064FDEC192A6B,2026-08-10T10:21:16
17uOv0G6uDqzuHS,Converge | Glasgow,Rock,Alternative Rock,Glasgow,KovZ9177wqV,TV Studio SWG3,55.863711,-4.298214,K8vZ9175dIf,Converge,2026-11-20,,,,https://www.ticketmaster.co.uk/converge-glasgow-glasgow-20-11-2026/event/360064DEDDE0DF33,2026-08-10T10:21:16
1AMZkoyGkdVsk6e,Kid Kapichi,Rock,Alternative Rock,London,KovZ917AIjH,Outernet Live,51.515741,-0.129159,K8vZ9174m-0,Kid Kapichi,2026-11-20,,,,https://www.ticketmaster.co.uk/kid-kapichi-london-20-11-2026/event/37006479F4C461C2,2026-08-10T10:21:16
1AeGZbgGkDhVxZI,Bloc Party & Interpol Co-Headline Tour,Rock,Pop,Birmingham,KovZ9177W00,Utilita Arena Birmingham,52.479932,-1.914924,K8vZ9175tlV,Bloc Party,2026-11-20,,,,https://www.ticketmaster.co.uk/bloc-party-interpol-coheadline-tour-birmingham-20-11-2026/event/2300635EDBD22028,2026-08-10T10:21:16
1AwZk38GkeyWZWh,GentlemanâS Dub Club 20th Anniversary,Reggae,Reggae,London,KovZ9177ARf,Electric Ballroom,51.5397,-0.142995,K8vZ917uRM7,Gentleman's Dub Club,2026-11-20,,,,https://www.ticketweb.uk/event/gentlemans-dub-club-20th-anniversary-electric-ballroom-tickets/14857963?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
1kFYvNjzGACuo1y,Hits Radio Live 2026,Rock,Pop,Birmingham,KovZ9177WP7,bp pulse LIVE,52.453057,-1.720073,K8vZ9179Cv7,Hits Radio Live,2026-11-20,,,,https://www.ticketmaster.co.uk/hits-radio-live-2026-birmingham-20-11-2026/event/230063738E3512B9,2026-08-10T10:21:16
